红果站,36.90989085,126.9584214
黑河站,50.23162755,127.4928838
怀化站,27.11377335,109.6822201
汉口站,30.620408,114.250049
葫芦岛站,40.8364195,120.0237791
海拉尔站,49.2284318,119.7358733
侯马站,35.6478232,111.3665632
哈密站,42.84844345,93.50463068
淮南站,32.63288715,117.0143379
桦南站,39.495499,113.036703
鹤庆站,28.087787,120.855273
怀柔北站,40.40752875,116.686672
怀柔站,40.3159926,116.6431193
华山站,25.7525,103.897
黄山站,29.7251106,118.3169682
黄石站,39.377354,113.27792
衡水站,37.7412188,115.6866384
衡阳站,26.8942352,112.6253924
菏泽站,35.2311311,115.5011516
贺州站,27.8059932,119.26577
汉中站,24.4590624,118.0888048
惠州站,27.8059932,119.26577
吉安站,27.10863765,115.0160332
集安站,23.9679863,121.5828854
江边村站,21.53775,110.43621
晋城站,30.2449198,120.1812284
景德镇站,29.28814135,117.2166887
嘉峰站,22.8655039,121.1606951
井冈山站,26.7310382,114.2925345
蛟河站,43.87945,127.33583
金华南站,39.495499,113.036703
金华站,29.1015279,119.6393693
九江站,29.70610035,116.0011164
吉林站,43.858536,126.5716217
荆门站,39.8636563,116.3728315
佳木斯站,48.2113883,134.4717192
济宁站,23.5455,110.163
集宁南站,24.6865822,120.879965
酒泉站,39.64503675,98.45109106
江山站,48.505772,32.2629074
吉首站,36.248418,116.9876542
九台站,48.8238095,127.8106655
镜铁山站,48.505772,32.2629074
鸡西站,47.5105828,19.0572624
绩溪县站,30.05858775,118.5790389
嘉峪关站,39.7637933,98.2532726
江油站,31.777676,104.944754
锦州站,38.0199405,115.026934
金州站,38.0199405,115.026934
蓟州站,27.8059932,119.26577
库尔勒站,49.6733418,126.9549377
开封站,34.7715502,114.3470729
岢岚站,48.9124674,24.7570708
凯里站,4.9356911,-52.3348178
喀什站,39.38209825,75.99158963
昆山南站,31.3375573,121.0420613
奎屯站,44.40438855,84.84947769
开原站,42.6189814,124.0100939
六安站,31.71719055,116.4949786
灵宝站,34.5106864,110.8906495
隆昌站,22.9338074,121.2746616
陆川站,48.8238095,127.8106655
利川站,37.241803,127.3903356
临川站,27.7484773,116.6286816
潞城站,30.2449198,120.1812284
鹿道站,35.9553562,140.6629206
娄底站,27.7414232,112.002239
临汾站,36.0863549,111.5237187
临河站,48.4683348,135.0563047
漯河站,33.57216555,114.0374137
绿化站,36.3249263,113.2868725
隆化站,41.3266964,117.7452219
丽江站,26.80864925,100.4462578
临江站,27.9521271,115.3537953
龙井站,24.9465923,121.3728524
吕梁站,2.0935828,103.2799104
醴陵站,24.1674372,106.5950201
滦平站,40.921465,117.3095599
六盘水站,26.59695235,104.83677
灵丘站,25.1084954,121.7290072
旅顺站,38.8066808,121.2474412
兰溪站,29.2161839,119.4750576
陇西站,34.953181,104.702298
澧县站,38.0079331,126.4389977
临西站,39.7099646,118.4598109
龙岩站,24.8372,105.251
耒阳站,26.4078521,112.8175194
洛阳站,34.6873081,112.4302702
洛阳东站,34.6873081,112.4302702
临沂站,43.865053,125.2599704
洛阳龙门站,34.5972257,112.4515491
柳园站,47.4989929,-0.49041
凌源站,43.735387,87.5919127
辽源站,42.4862124,125.4614306
立志站,48.8238095,127.8106655
柳州站,24.30999,109.384153
辽中站,41.5575804,122.7651925
麻城站,31.1484587,114.9582153
牡丹江站,44.58958985,129.6067153
明光站,32.7718198,117.9833839
茂名站,21.645722,110.923185
密山站,48.505772,32.2629074
麻尾站,25.3375132,107.4485506
绵阳站,31.777676,104.944754
梅州站,24.16327,116.43671
满洲里站,49.5830197,117.442111
宁波站,29.738189,121.820579
南岔站,28.96779565,118.2397877
